loan_id,Default,Kwota_Kredytu,Dlugosc_Kredytu,Rata_Kredytu,Wiek,Plec,Bezrobocie,Przestepczosc,Srednia_Pensja,Urbanizacja,Staz_Klienta,Czestosc_Wyciagu,Posiada_Karte,Posiada_Karte_Gold,Liczba_Zlecen,Suma_Zlecen,Oplaca_Ubezpieczenie,Oplaca_Mieszkanie,Srednie_Saldo,Min_Saldo,Max_Saldo,Odchylenie_Salda,Suma_Wplywow,Suma_Wydatkow,Liczba_Transakcji,Liczba_Kar,Srednie_Saldo_3M,Min_Saldo_3M,Wplywy_3M,Wskaznik_DTI,Wskaznik_Oszczedzania
6202,0,65184,12,5432,36.796714579,0,1.95,2824,8980,75232,14.736842105,1,1,1,1,5432.3,0,0,47426.55,900,102410.3,18172.76825,524877.5,405346,82,0,39965.694444,25145.6,98274.3,0.1658165212,0.7722682487
6207,0,184620,60,3077,34.978781656,1,2.28,2080,8390,77917,19.934210526,1,0,0,2,12922.8,0,1,34785.534513,1100,65517.7,10154.957756,424319.4,345709,113,0,36311.533333,24476.2,65086.8,0.1418194556,0.8147381083
6210,1,87216,48,1817,29.930184805,0,3.13,1845,9045,58796,6.3157894737,1,0,0,1,1817.3,0,0,28362.248485,200,41410,8425.3326724,77528.3,52729.2,33,0,30873.48,20452.2,34522.4,0.1578837609,0.6801325434
6215,0,78720,48,1640,53.963039014,1,0.65,1029,8561,67298,12.401315789,1,1,0,2,6325,0,1,45921.198592,1000,66220.2,11738.935035,313917.1,247696.8,71,0,49880.42,34104.2,75605,0.0650724791,0.7890523038
6216,0,141240,24,5885,32.249144422,0,4.83,2123,8187,102609,12.763157895,1,1,0,5,15565.3,1,1,57219.57451,1000,107784.1,19476.293991,499448.5,388334.8,102,0,54350.796667,27037.6,107342.2,0.1644693941,0.777527658
6223,0,61056,48,1272,37.341546886,1,3.73,3729,8720,161954,11.414473684,1,0,0,3,7485,0,1,36039.051563,900,55816,9064.7803382,197445.5,163920.2,64,0,32975.517391,21258.1,49182.5,0.0775838408,0.8302056506
6227,0,28248,24,1177,24.673511294,1,1.51,6079,9538,162580,18.322368421,1,1,1,1,1177,0,0,45582.448936,400,69893,11726.617607,398113.6,364384.4,94,0,46126.23,33563.4,70695.5,0.0499444826,0.9152776613
6228,1,464520,60,7742,53.418206708,1,4.01,3460,8909,148545,8.4539473684,0,0,0,1,7741.8,0,0,51760.016176,200,125943.1,27848.686708,497102.3,289510,68,0,43871.446154,12514.7,194242.2,0.1195705222,0.5823960533
6229,0,11736,24,489,56.254620123,0,0.29,85677,12541,1204953,17.368421053,1,0,0,4,9460,1,1,42224.439098,1100,70826.8,11703.039771,414676.4,387691.8,133,0,37589.681481,26984.4,66627.9,0.022016812,0.9349262825
6232,1,276660,36,7685,45.018480493,0,4.69,2854,8772,124605,10.328947368,1,0,0,1,7685,0,0,19256.894828,500,32720.4,6029.3383127,111371,91587.6,58,0,19988.68,12507.3,39099.8,0.5895997218,0.8223664835
6234,0,5148,12,429,34.907597536,1,0.29,85677,12541,1204953,14.671052632,1,0,0,2,8950,0,1,43197.28125,1000,66177.3,13377.630979,324797.6,275500.4,80,0,41071.988889,25332.2,64780,0.019866323,0.8482222522
6235,0,321360,60,5356,22.800821355,0,1.39,5198,8991,122603,19.703947368,1,1,0,2,15964,0,1,52905.407143,700,116394.1,19287.974928,820039.6,618847,140,0,39283.340741,17799.6,124351.5,0.1292112469,0.7546553183
6237,1,407952,48,8499,23.518138261,1,3.13,999,8402,51428,15.723684211,1,0,0,1,8499,0,0,14785.585897,-1449.6,29696.8,6609.171562,140084.5,129320.6,78,0,12229.192308,7704,19731.7,1.2919882238,0.9231619261
6239,1,360864,48,7518,20.24366872,1,2.95,2640,8546,77963,12.302631579,0,0,0,1,7518,0,0,52871.424419,500,135384,31203.091128,620549.4,494840,86,0,37522.733333,3223.7,139324.6,0.1618774744,0.7974227396
6242,0,26208,36,728,24.309377139,1,2.82,818,8843,45714,4.2434210526,1,0,0,2,3883,0,1,27419.85,1000,43947.8,12688.119619,45747.8,8100,12,0,33190.022222,20360.4,25433.8,0.0858598566,0.1770756829
6244,1,270648,36,7518,57.522245038,0,0.29,85677,12541,1204953,10.098684211,0,0,0,1,7518,0,0,60819.976389,200,134501.4,29717.344573,492006.6,441010,72,0,72076.396296,20235.1,204583.7,0.1102417704,0.8963499751
6249,0,67608,24,2817,34.080766598,1,1.6,18721,9897,387570,6.2171052632,1,0,0,2,13686.3,0,1,30181.317391,200,54658.1,11585.481244,115289.4,98083.6,23,0,32715.130769,17205.7,59427.9,0.1421987552,0.8507612082
6253,0,59760,24,2490,36.344969199,0,4.75,18782,10673,323870,10.263157895,1,1,0,2,10337,0,1,40204.464815,300,69643.1,12827.193914,244535.8,203402.6,54,0,41126.704762,26482.4,69648.5,0.1072482287,0.8317913705
6254,0,247920,48,5165,55.493497604,1,6.43,5323,9675,125236,13.552631579,1,1,0,2,14688.2,0,1,54799.856627,1000,110892.1,24844.513822,471108.2,416461.4,83,0,67529.477273,20059.8,90886.6,0.1704815512,0.8840039634
6255,1,247920,48,5165,39.608487337,1,5.77,3244,8110,106054,8.9144736842,1,0,0,1,5165.2,0,0,23594.146667,200,31595.5,7544.8029658,35090,11100,15,0,24558.533333,23327,994.5,15.533834586,0.3163489214
6272,0,398640,60,6644,34.46954141,1,4.75,18782,10673,323870,16.842105263,0,0,0,1,6643.7,0,0,63383.575581,400,121689.5,21947.881092,741435.8,663060,86,0,64982.772727,29272.1,140268.6,0.1420957628,0.8942920017
6278,0,87360,24,3640,59.942505133,0,3.85,2616,9307,95616,7.2697368421,1,1,0,2,10913.5,0,1,69963.484058,200,134714,26296.557278,593765.1,444131.6,69,0,72268.825,26354.3,195162.8,0.0559524261,0.7479925176
6279,0,87360,24,3640,31.934291581,0,7.08,2653,8965,85852,10.559210526,1,1,0,1,3639.5,0,0,36783.95,200,69174.6,13552.44949,136713.2,99529.2,30,0,40692.525,28934.4,35991.2,0.3033822116,0.7280165484
6283,0,85632,48,1784,47.112936345,1,1.6,4484,9624,197099,16.25,1,0,0,1,1784.5,0,0,65066.735294,800,156504.1,26945.910381,697341.9,591946,85,0,66643.683333,49513.8,119468.8,0.0447971823,0.8488607255
6294,0,79920,60,1332,41.618069815,0,2.64,6041,10787,170449,14.572368421,1,1,0,3,7902,0,1,43846.977895,700,74199.5,11483.013285,381737.6,350466,95,0,47845.107407,31271.6,61692.9,0.0647692959,0.9180811162
6296,0,270384,48,5633,34.099931554,0,1.95,2824,8980,75232,14.375,1,0,0,2,18708.8,0,1,47654.244828,700,91294.4,18202.539793,568470.1,453606,87,0,38458.231818,17837.8,124854.3,0.1353465116,0.797942059
6297,0,17508,12,1459,48.317590691,0,3.83,3804,8754,107870,14.802631579,1,1,1,1,1459,0,0,39290.618056,900,54432.3,9324.2099816,198353.1,150326,72,0,41003.523529,35724.3,35666.6,0.1227095342,0.7578719069
6302,0,181020,60,3017,30.212183436,1,1.78,1655,9060,78955,18.125,1,0,0,1,3016.7,0,0,34005.906452,500,60475.3,9801.6806445,359492.8,281889.8,93,0,33999.721053,26905.3,54701.1,0.1654537777,0.7841325775
6303,1,72408,24,3017,37.618069815,1,3.52,1328,8930,51313,4.1447368421,0,0,0,4,17875.7,1,1,45099.261538,700,83619.5,19929.621714,109163.9,72800,13,0,40138.128571,25252.5,25544.4,0.3542826276,0.6668901817
6306,0,36684,12,3057,16.470910335,1,6.63,9878,10177,285387,20.756578947,1,0,0,1,3057,0,0,30229.7976,700,50774.2,7937.353316,315586.8,280493.6,125,0,31750.044444,22241,44284.8,0.2070773441,0.8888005176
6309,0,110136,24,4589,38.36550308,1,0.29,85677,12541,1204953,18.190789474,1,0,0,2,9480.2,0,1,50815.804762,400,140542.8,29147.984917,387680.2,346933.6,63,0,37995.676471,15030.9,75247.9,0.182947978,0.8948966316
6310,0,34572,12,2881,20.960985626,1,0.29,85677,12541,1204953,7.5,1,0,0,1,2881,0,0,60619.16,1100,121367.5,27985.493468,309027.1,188058.4,40,0,52955.363158,22824.5,80545,0.107302478,0.6085511318
6312,0,10944,36,304,46.877481177,0,6.43,5323,9675,125236,21.677631579,1,0,0,4,3054,1,1,22935.072121,300,34557.9,5128.061515,143783.3,114748.2,165,0,25481.676923,21175.5,24453.3,0.0372910048,0.7980648791
6313,0,150912,36,4192,21.957563313,1,4.83,2123,8187,102609,10.953947368,1,1,0,1,4192.5,0,0,52250.261194,700,111219.3,24634.963972,362250.7,257631.4,67,0,39426.653333,21435.3,52930.8,0.2375797694,0.7111972145
6315,0,43164,12,3597,18.600958248,1,4.76,2112,8814,117897,11.940789474,1,0,0,1,3597,0,0,68377.063768,800,120071.4,22291.654033,505169.9,415216.8,69,0,65446.024,30235,136418.5,0.079100435,0.8219353094
6316,1,76908,12,6409,47.901437372,1,4.64,5244,9753,149893,15.953947368,1,0,0,1,6408.8,0,0,52890.403922,1100,126002.8,23250.780435,666797.7,549475.2,102,0,36690.147059,7888.6,66781.2,0.2878974368,0.8240510967
6320,0,104964,12,8747,31.82477755,0,2.95,2640,8546,77963,21.184210526,1,0,0,2,17353,0,1,41026.331452,500,67027.5,10342.270599,432869.1,400075.6,124,0,38015.457895,31317.8,58782.4,0.4463863476,0.9242417067
6321,0,38496,12,3208,34.269678303,1,2.26,4289,9920,94725,12.828947368,1,1,0,1,3207.8,0,0,42732.336111,800,92238,27353.589391,186652.5,94429.2,36,0,71709.242857,34373.9,110578.8,0.0870305964,0.5059117563
6322,0,76992,24,3208,31.846680356,0,4.75,18782,10673,323870,4.5723684211,1,1,0,1,3207.8,0,0,61992.3,900,112175.5,25699.739128,285647.3,198058.4,35,0,53250.047368,27024,84757.2,0.1135438567,0.6933680333
6336,0,212400,36,5900,27.748117728,1,7.08,2653,8965,85852,12.861842105,0,0,0,1,5900,0,0,51034.361972,300,133215.2,27309.501086,433316.2,343370,71,0,58723.742105,27728,114148.8,0.1550566877,0.7924241179
6338,0,390660,60,6511,19.148528405,1,0.29,85677,12541,1204953,10.131578947,1,1,0,2,17265.7,0,1,63544.645679,300,164909.5,30163.746045,668498.9,607542.2,81,0,46175.269565,20381.2,115499,0.1691139547,0.9088156932
6342,1,60156,36,1671,19.364818617,0,1.12,1874,8427,93931,7.5657894737,1,0,0,3,7176,0,1,72667.635714,400,159712.8,34206.987415,480580.3,390578.4,56,0,83874.096774,41876.3,297880.4,0.0168287323,0.8127228421
6346,0,100260,60,1671,29.891854894,0,0.29,85677,12541,1204953,22.5,1,1,0,1,1671,0,0,40047.083871,1000,106481.5,21019.117674,345370.3,201558.4,62,0,50602.395,2491.6,176021.6,0.028478974,0.5836020538
6350,0,294384,48,6133,31.022587269,1,1.6,18721,9897,387570,18.190789474,1,0,0,1,6133,0,0,61692.077519,1100,135487.1,26376.133505,958974.5,773119,129,0,75634.954167,39304.5,203655.7,0.0903423227,0.8061936932
6353,0,116496,24,4854,39.485284052,0,4.76,2112,8814,117897,22.5,1,0,0,1,4853.8,0,0,41285.018333,600,84726.8,14317.074487,703252.7,545448.2,120,0,42660.758824,20807.5,102457.6,0.1421229233,0.775608006
6354,0,22968,36,638,46.313483915,1,1.12,1874,8427,93931,3.9473684211,1,0,0,4,4243,1,1,23324.936364,1000,38831,11195.573958,42431,3600,11,0,27379.922222,17355,33276,0.0575137474,0.0848651961
6355,0,127200,48,2650,32.232717317,0,1.02,3384,8867,88768,15.559210526,1,0,0,3,15457.2,0,1,28863.030526,400,52868.8,9001.2346133,301298.6,262220,95,0,31847.157143,20461.6,61095.4,0.1301179736,0.870299861
6356,0,95400,36,2650,22.439425051,0,3.85,2616,9307,95616,8.8157894737,0,0,0,1,2650.2,0,0,41562.323404,200,92354.8,23576.743344,257545,204080,47,0,45949.529412,27562,54029.2,0.1471344865,0.7924060168
6357,0,64860,60,1081,19.030800821,1,7.08,2653,8965,85852,18.453947368,1,0,0,4,4549,1,1,44890.033333,200,67060,9089.0120469,285358.5,231136.4,132,0,45289.02,38586.5,47475.4,0.0683047449,0.809986701
6358,1,137880,60,2298,31.540041068,0,3.8,9672,8994,226122,15.986842105,0,0,0,1,2298.2,0,0,24523.073034,200,52658.4,11727.066049,278052.9,199930,89,0,23287.338095,12011.2,54745.6,0.1259210281,0.7190368486
6362,0,37908,12,3159,19.331964408,1,1.29,2719,8544,145688,15.131578947,1,0,0,1,3159,0,0,42164.027632,800,69530.4,12938.940496,307505.7,232846,76,0,52225.121429,42602,57286.2,0.1654238495,0.7572095177
6377,0,17184,12,1432,52.709103354,1,0.29,85677,12541,1204953,10.197368421,1,0,0,4,5424,1,1,29906.531429,400,44504.8,8582.0565052,151732.9,110959.6,70,0,27913.851613,17164.6,40347.4,0.106467346,0.7312841758
6386,0,124344,36,3454,17.831622177,1,1.72,4085,9425,161854,20.394736842,1,0,0,4,13770,1,1,25654.378378,321,103753.3,18425.108483,495751.6,421920.2,148,0,33877.765385,17963,103666.5,0.0999522521,0.8510720872
6399,0,49320,36,1370,31.474332649,0,3.45,1879,8441,110643,13.980263158,1,0,0,3,5935,0,1,35987.262963,900,49729.2,8500.9999003,169368.3,142681.4,81,0,33015.919048,26345,36692.5,0.1120028341,0.8424336642
6402,0,139488,24,5812,29.431895962,0,1.95,2824,8980,75232,18.848684211,0,0,0,1,5811.7,0,0,46755.305769,1100,95976,22242.034248,700815.6,568920,104,0,60022.676471,33618.1,105423.9,0.1653847358,0.8117972662
6403,0,194880,48,4060,16.429842574,0,4.75,18782,10673,323870,18.157894737,1,1,0,2,8644.5,0,1,36421.425664,300,71138.8,13195.884796,478122.4,377494.4,113,0,39420.733333,26945.6,73577.6,0.1655327627,0.7895355049
6407,0,25944,24,1081,33.900068446,1,3.32,6445,9832,118650,8.5526315789,1,1,0,1,1081,0,0,56927.454054,600,80155.2,17426.036798,232737.4,163338.4,37,0,62244.353333,42000.5,73389.2,0.044187257,0.7018154288
6415,0,475680,48,9910,30.620123203,1,3.33,5796,9198,159617,4.0460526316,1,1,0,2,18471,0,1,40812.491667,700,70405.3,20009.133167,103405.4,56900,12,0,49164.877778,23197.3,79972.4,0.3717393098,0.5502657476
6421,0,96768,36,2688,28.065708419,1,7.08,2653,8965,85852,11.973684211,1,0,0,2,15854.5,0,1,51611.342424,900,117830.9,22929.243814,455757.7,406171.2,66,0,48049.044444,13202.4,66522.2,0.1212172229,0.8912001022
6435,0,288720,48,6015,53.960301164,0,2.51,3496,8541,121947,5.6578947368,1,1,0,1,6015.3,0,0,54677.280952,400,102188.4,22227.416324,235803,133614.6,21,0,61905.384615,48050.4,126949.2,0.1421401126,0.5666383946
6436,0,495180,60,8253,18.891170431,1,6.6,1103,8173,42821,7.3026315789,1,1,0,1,8253.2,0,0,44813.422581,600,111650.4,28179.088479,372964.7,338729.2,31,0,38118.472222,12850.4,149078.4,0.1660770559,0.9082073767
6437,1,63972,36,1777,50.360027379,0,1.88,3659,8743,157042,3.7828947368,0,0,0,1,1776.7,0,0,21532.345455,300,39052.7,11004.952725,46252.6,7200,11,0,25066.2,14060,35292.6,0.1510386564,0.1556851791
6442,0,194160,48,4045,52.607802875,1,3.73,3729,8720,161954,17.105263158,1,0,0,5,11885,1,1,28548.365414,900,48106.2,7771.5362831,238028.2,208314.2,133,0,27170.583333,14303.6,50934,0.2382354673,0.8751665762
6450,0,234336,48,4882,26.943189596,1,0.29,85677,12541,1204953,21.677631579,1,0,0,4,17412.5,1,1,42818.502959,1000,90490.8,18387.004646,712532,593986.2,169,0,35848.995652,19908.4,104367.5,0.1403270081,0.8336276355
6456,0,47016,12,3918,36.440793977,1,1.79,2854,8369,112709,7.8618421053,0,0,0,2,18499.2,0,1,60382.085714,200,112901.6,23888.321559,286683.4,222424,42,0,68390.968182,37588.5,124227.8,0.0946142181,0.7758531682
6460,0,48672,36,1352,46.349075975,1,1.88,3659,8743,157042,13.651315789,1,0,0,5,4250,1,1,23050.189691,300,33484.4,5423.5875765,88063.5,64953.4,97,0,25182.715385,23024.6,15346.3,0.264246578,0.737577571
6461,0,74124,36,2059,57.221081451,1,3.83,3804,8754,107870,17.401315789,0,0,0,4,5921,1,1,54371.29918,400,159765.9,30062.389743,563270.3,537612,122,0,35959.5375,23285.7,60896.2,0.1014299038,0.9544477058
6464,0,49488,24,2062,56.791238877,1,5.93,4980,8678,161227,7.1381578947,1,1,0,1,2062,0,0,50541.553125,300,79862.9,18485.312833,185726,80743.8,32,0,52301.65,36517.7,64817.1,0.0954333609,0.4347499287
6468,0,203940,60,3399,43.416837782,1,0.29,85677,12541,1204953,11.776315789,1,0,0,2,9509,0,1,42000.788889,400,72580.1,13429.797196,288598.9,237517.6,54,0,43657.4125,26731,74764,0.1363836987,0.8230030572
6469,0,99744,24,4156,27.381245722,1,2.26,4289,9920,94725,17.203947368,0,0,0,2,12245.5,0,1,40126.968627,700,79967.9,16479.640951,478321.8,318617,102,0,51773.278261,32529.7,90783.3,0.1373334964,0.6661150169
6470,0,49872,12,4156,30.877481177,1,4.01,3460,8909,148545,22.5,0,0,0,5,10137.5,1,1,50265.36186,600,111451.1,22598.989372,686516.2,590301,215,0,84849.138235,58690.9,168927.3,0.0738055873,0.8598502703
6471,0,155640,24,6485,53.095140315,1,3.85,2616,9307,95616,13.552631579,1,0,0,5,12765,1,1,45183.349524,500,72838.9,13513.470301,324426,283931.4,105,0,49493.424,35676.1,58022.4,0.3352842031,0.8751811656
6474,0,63360,60,1056,39.93155373,0,1.89,1660,8208,75685,20.986842105,1,0,0,2,6450,0,1,29108.363866,700,40733.8,6107.7069162,202133,176497.6,119,0,29369.752941,23041.8,19544.9,0.1620634442,0.8731762098
6486,0,152160,60,2536,49.541409993,1,2.38,1003,8114,74062,20.789473684,1,0,0,2,11671.7,0,1,28077.731405,500,56534.6,9880.2466234,359876.2,321109.6,121,0,23503.63,7072.6,53558.2,0.1420431208,0.8922782549
6490,0,73260,60,1221,56.613278576,1,6.63,9878,10177,285387,5.3947368421,1,0,0,3,9996,0,1,33927.085714,900,58294.8,12947.809488,98912.6,70874.6,21,0,38470.515385,28038,43204.4,0.0847771447,0.7165404959
6495,0,49044,12,4087,44.6954141,1,0.45,3475,9622,75637,5.4276315789,1,0,0,2,8689.8,0,1,49296.522727,400,105561,25514.535101,193616,168435.2,22,0,54215.56,25180.7,105357.7,0.1163716642,0.8699453044
6499,0,80952,24,3373,48.514715948,0,0.29,85677,12541,1204953,10.296052632,1,0,0,2,10638.7,0,1,33312.538889,1100,67529.6,12270.895742,228693.9,152117.6,54,0,33058.010526,21156.8,71222.5,0.1420699047,0.6651595641
6501,1,30276,12,2523,56.829568789,1,1.51,2299,9104,103347,12.763157895,1,0,0,1,2523.2,0,0,31318.872826,1000,58621.4,12216.346327,243755.4,190516.8,92,0,26835.8375,11505.8,53964.4,0.1402513369,0.7815909654
6502,0,30276,12,2523,35.438740589,0,4.09,5623,9893,228848,16.381578947,1,0,0,4,10614.2,1,1,61588.337195,900,116439,22716.440104,1008878.1,914188.4,164,0,68219.688889,27846.6,161254.8,0.0469372644,0.9061436598
6508,0,110736,48,2307,57.798767967,1,3.13,999,8402,51428,8.3552631579,0,0,0,4,9666.8,1,1,30696.238182,13026.6,55991.1,11380.741723,148382.3,107891,55,0,24766.111538,13026.6,49747.9,0.1391130613,0.7271168656
6509,0,55368,24,2307,54.704996578,1,1.6,4484,9624,197099,11.907894737,1,0,0,1,2306.8,0,0,46061.319388,200,113350.7,24131.838912,432628.6,264246,98,0,19824.411538,2235.7,74948.4,0.0923398362,0.6107926966
6512,0,63312,48,1319,37.900068446,1,3.52,1328,8930,51313,13.223684211,1,0,0,3,4096,0,1,22551.779268,500,31462.9,5522.432869,96737.2,68183.8,82,0,24357.790476,17502.8,19681.8,0.2010180444,0.7048384196
6520,0,91200,24,3800,38.707734428,1,7.34,4947,10446,119895,7.5986842105,1,0,0,2,14078.8,0,1,32558.533333,700,76736.9,15743.433555,196349,125480.8,36,0,28178.886364,8884.6,69512.1,0.1639931468,0.6390720652
6526,0,288468,36,8013,36.509240246,1,3.79,1562,8288,86513,4.1776315789,1,0,0,1,8013,0,0,36999.523529,600,71939.2,16205.721811,95840.5,47000,17,0,44811.458333,33082.1,72691.5,0.330685265,0.4904034265
6534,0,590820,60,9847,30.302532512,0,1.6,18721,9897,387570,17.138157895,1,0,0,3,16919,0,1,27937.978378,300,45146,7850.9468927,286298.8,255439.2,111,0,27289.7375,16833.3,59411.5,0.4972018615,0.8922122894
6535,0,41952,12,3496,23.33744011,0,1.72,4085,9425,161854,13.980263158,1,0,0,4,7603.8,1,1,41502.025714,500,71527,13263.348752,321582.8,260726,105,0,40944.369231,24553,63436.6,0.1653226061,0.8107591241
6539,0,12792,12,1066,25.026694045,1,4.69,2854,8772,124605,13.585526316,1,0,0,2,5178,0,1,28534.937179,900,42247.1,7374.8219698,118859.8,80739.4,78,0,36734.577778,29740.2,30935.4,0.1033666899,0.6792853489
6540,0,309600,48,6450,20.501026694,0,3.8,9672,8994,226122,11.447368421,0,0,0,1,6450.2,0,0,58185.589286,400,112363.1,20963.728475,467021,390380,56,0,59041.131579,35488.1,135943.1,0.1423358228,0.8358942405
6541,0,153504,48,3198,22.130047912,0,3.24,2595,8444,108871,16.513157895,1,0,0,3,10074.8,0,1,33651.103604,300,65101.8,12123.175982,359354.5,325348.2,111,0,29156.444,18988.6,67508.2,0.1421097536,0.9053686391
6544,0,130464,48,2718,23.446954141,0,1.12,1874,8427,93931,21.842105263,1,0,0,5,8742,1,1,53546.708901,1000,132087.5,24632.060431,797971,671029.6,191,0,55916.651515,30375.2,118335.1,0.0689042667,0.8409199822
6545,0,191880,60,3198,46.447638604,0,1.51,2299,9104,103347,8.9473684211,1,0,0,3,13321.8,0,1,53685.786207,400,128539.4,26747.651934,566208.9,406308.8,87,0,61328.521212,13848.8,235848.4,0.0406781558,0.7175957185
6546,0,31728,24,1322,44.736481862,0,0.29,85677,12541,1204953,18.684210526,1,0,0,2,7342,0,1,31139.747863,600,56122.8,9913.0229163,319027.3,286224.4,117,0,25991.157692,14413.3,51775.6,0.0765953502,0.8971787142
6550,0,320592,48,6679,25.880903491,1,1.29,2719,8544,145688,15.296052632,1,1,0,1,6678.7,0,0,60781.306818,500,117827.8,21161.108237,645092.7,475346,88,0,56550.861905,33264.2,121003.3,0.1655864199,0.7368650477
6552,0,170448,48,3551,54.524298426,1,4.09,5623,9893,228848,15.559210526,1,0,0,2,13180,0,1,39297.335294,1000,73025.1,12622.471305,373246.6,331590.6,85,0,38010.857895,22836.8,77971.4,0.136621763,0.8883957995
6553,0,42384,12,3532,56.572210815,1,6.49,6949,9317,128118,15.625,1,0,0,3,6934,0,1,48865.984091,700,123072,24319.344887,567076.3,463015.8,132,0,45631.846667,23454.4,81724.4,0.1296505211,0.8164967986
6554,0,390096,48,8127,18.581793292,0,1.79,2854,8369,112709,5.3618421053,1,1,0,2,17524,0,1,44346.15625,900,77467,20389.130044,134078,89800,16,0,54967.5,37507,84896.5,0.2871748361,0.6697618568
6562,0,94488,24,3937,38.721423682,0,0.29,85677,12541,1204953,7.9934210526,1,0,0,3,12797.3,0,1,60311.766667,800,105964.6,25093.343211,419905.6,342247.6,66,0,57529.610714,9340.7,155267.6,0.0760672014,0.8150588726
6568,0,220440,60,3674,42.655715264,1,4.83,2123,8187,102609,21.085526316,0,0,0,2,12091.7,0,1,38280.102667,600,99990.9,18059.022446,292510.9,252688,75,0,40248.668,18569.7,80178.2,0.1374636448,0.8638588721
6569,0,45456,12,3788,50.907597536,1,2.77,1597,8598,53921,10.822368421,1,1,0,1,3788.3,0,0,39247.3875,1000,80996.4,18467.464555,277065.2,202987.6,56,0,41691.452941,30335.8,68644.7,0.1655408703,0.7326357383
6571,0,140064,24,5836,47.863107461,1,3.13,999,8402,51428,22.138157895,0,1,0,1,5836,0,0,66051.94507,200,107275.7,20781.866702,1014708.1,768240,142,0,70326.510526,42221.1,129202.1,0.135505487,0.7571046717
6574,0,77544,36,2154,55.471594798,1,1.67,2159,8507,88884,12.697368421,1,1,0,2,12313.8,0,1,37934.865625,700,122450.5,22908.162966,356453,290896.8,64,0,23798.810526,2860.6,68423.2,0.0944375108,0.8160879104
6577,0,51696,24,2154,25.691991786,1,4.75,18782,10673,323870,13.026315789,1,1,0,1,2153.8,0,0,58226.504902,600,124339.4,26115.030058,728065.9,576460.6,102,0,45650.269231,20808.9,140882,0.0458671966,0.791770097
6578,0,27984,12,2332,46.444900753,0,2.52,2564,8363,139012,17.072368421,0,0,0,2,10549,0,1,30639.863158,500,82352.4,16237.333802,286194.4,230240,76,0,31260.063158,10204.2,73164.2,0.0956166151,0.8044888213
6580,0,196080,48,4085,35.890485969,0,1.79,2879,8624,87419,7.5986842105,1,0,0,1,4085,0,0,49143.965957,900,97457.4,23182.396612,289532.4,174873,47,0,47158.329412,22037.1,78058,0.1569926083,0.6039855851
6585,0,372120,60,6202,51.329226557,0,1.6,4484,9624,197099,21.809210526,1,1,1,1,6202,0,0,64044.04593,500,128495.4,25895.912356,1328950.6,1160092,172,0,51337.3,31197.8,85500.5,0.2176051273,0.8729384878
6589,0,189696,24,7904,50.502395619,0,3.13,999,8402,51428,8.7828947368,0,0,0,4,11843.8,1,1,54137.105618,700,125386.9,23400.63444,559759.2,436592,89,0,50652.068966,27394,122722.7,0.1932113649,0.779964349
6591,0,20832,48,434,46.590006845,0,7.08,2653,8965,85852,18.092105263,1,0,0,5,6137,1,1,21368.909934,500,41997.9,5923.7747085,197615.9,179743.4,151,0,19438.25,8184.6,35997,0.0361666667,0.9095598605
6594,1,189696,24,7904,24.24366872,1,3.45,1879,8441,110643,4.4078947368,1,0,0,3,11584.8,0,1,14900,600,22500,8889.0381932,22500,0,5,0,20600,19000,10400,2.2793424974,0.0000444425
6596,0,91584,24,3816,42.984257358,1,5.75,4650,8705,133777,6.9407894737,1,0,0,1,3816,0,0,50765.416129,1000,83039.4,18234.741089,257465.2,154129.2,31,0,51843.010526,33392.4,112369.7,0.1018752775,0.5986424626
6598,0,68112,12,5676,17.549623546,1,1.02,3384,8867,88768,17.5,1,0,0,4,15012,1,1,47220.134014,300,111588.8,19532.468493,747246.1,575036.8,147,0,46945.112121,17186.1,133949.6,0.1271195931,0.7695416951
6599,0,72120,12,6010,44.386036961,1,2.52,2564,8363,139012,20.263157895,1,1,1,1,6010.2,0,0,75686.065686,1000,109338.9,20598.002308,782536.9,608619,102,0,75699.15,37375.9,109089.5,0.1652725898,0.7777514674
6600,0,21852,36,607,41.270362765,0,6.43,5323,9675,125236,5.5592105263,1,1,0,5,9564,1,1,38509.05,700,60863.2,15001.855573,104539.9,61640.6,18,0,46398.918182,39854.4,55976.5,0.0325297654,0.5896409922
6605,0,79344,48,1653,46.288843258,1,1.79,2879,8624,87419,18.651315789,1,0,0,2,5957,0,1,23918.494286,300,39445.1,6320.3789984,159268.3,129264.4,105,0,26414.305263,23162,22893.7,0.2165814288,0.8116152956
6607,0,153144,36,4254,28.306639288,0,0.65,1029,8561,67298,18.421052632,1,1,0,3,11738.7,0,1,58553.677193,300,133011.5,25207.97793,1078143,858078.2,171,0,59869.307407,32084.1,178417.3,0.0715277354,0.7958855218
6612,0,97392,12,8116,37.166324435,0,6.63,9878,10177,285387,13.157894737,1,0,0,2,14443.2,0,1,36685.091358,200,127421.2,24192.130518,380798.2,356116,81,0,17820.723077,6146.2,29606.5,0.8223036525,0.9351831621
6613,0,84120,24,3505,46.228610541,1,6.6,1103,8173,42821,3.4539473684,0,0,0,1,3505,0,0,56910.689474,900,89570.9,24271.624058,172282.9,108330,19,0,62711.888235,32044.9,157981.9,0.0665569937,0.6287935205
